t,ksd,seed,type
530,0.021090282,0,off-target
530,0.01157964,0,target
531,0.02318704,0,off-target
531,0.010563438,0,target
532,0.02192532,0,off-target
532,0.010976532,0,target
533,0.022922616,0,off-target
533,0.011143938,0,target
534,0.022907656,0,off-target
534,0.011789024,0,target
535,0.022026531,0,off-target
535,0.011662735,0,target
536,0.023990063,0,off-target
536,0.011776031,0,target
537,0.025173953,0,off-target
537,0.0111920545,0,target
538,0.02252878,0,off-target
538,0.011414484,0,target
539,0.022533882,0,off-target
539,0.01033107,0,target
540,0.022760063,0,off-target
540,0.010921149,0,target
541,0.022367368,0,off-target
541,0.010707399,0,target
542,0.022088844,0,off-target
542,0.010541156,0,target
543,0.022747586,0,off-target
543,0.013391664,0,target
544,0.024479734,0,off-target
544,0.011719211,0,target
545,0.024354288,0,off-target
545,0.011533555,0,target
546,0.024959195,0,off-target
546,0.011569265,0,target
547,0.026759952,0,off-target
547,0.013016907,0,target
548,0.031975735,0,off-target
548,0.010822773,0,target
549,0.03512813,0,off-target
549,0.0110920705,0,target
550,0.031102704,0,off-target
550,0.01108625,0,target
551,0.034153406,0,off-target
551,0.011029446,0,target
552,0.032828264,0,off-target
552,0.010905266,0,target
553,0.032174617,0,off-target
553,0.01087407,0,target
554,0.030974578,0,off-target
554,0.009128375,0,target
555,0.034273725,0,off-target
555,0.008699813,0,target
556,0.03438482,0,off-target
556,0.0085105235,0,target
557,0.03150889,0,off-target
557,0.008547774,0,target
558,0.03206396,0,off-target
558,0.008385523,0,target
559,0.033260092,0,off-target
559,0.008361562,0,target
560,0.035591796,0,off-target
560,0.007966969,0,target
561,0.03736931,0,off-target
561,0.0078855315,0,target
562,0.037016023,0,off-target
562,0.007173484,0,target
563,0.036815837,0,off-target
563,0.005946586,0,target
564,0.036065735,0,off-target
564,0.0065713516,0,target
565,0.037525702,0,off-target
565,0.0063804765,0,target
566,0.038478266,0,off-target
566,0.006326969,0,target
567,0.036332358,0,off-target
567,0.006062922,0,target
568,0.032821618,0,off-target
568,0.006392086,0,target
569,0.03159254,0,off-target
569,0.007358836,0,target
570,0.027925562,0,off-target
570,0.008037226,0,target
571,0.02792203,0,off-target
571,0.008724453,0,target
572,0.025285851,0,off-target
572,0.010054758,0,target
573,0.024325328,0,off-target
573,0.010280336,0,target
574,0.024556594,0,off-target
574,0.011734531,0,target
575,0.024745781,0,off-target
575,0.010410211,0,target
576,0.023695398,0,off-target
576,0.009206828,0,target
577,0.023471298,0,off-target
577,0.009518898,0,target
578,0.024972523,0,off-target
578,0.008781141,0,target
579,0.024774797,0,off-target
579,0.0070311017,0,target
580,0.02239678,0,off-target
580,0.0069271876,0,target
581,0.021938093,0,off-target
581,0.0059425468,0,target
582,0.022773875,0,off-target
582,0.0062285704,0,target
583,0.02488304,0,off-target
583,0.0063736797,0,target
584,0.021633515,0,off-target
584,0.006970914,0,target
585,0.02100728,0,off-target
585,0.0073726876,0,target
586,0.019350868,0,off-target
586,0.0065999688,0,target
587,0.022406984,0,off-target
587,0.0068503437,0,target
588,0.0235915,0,off-target
588,0.0069282185,0,target
589,0.023338757,0,off-target
589,0.0077658673,0,target
590,0.021773202,0,off-target
590,0.00878536,0,target
591,0.021493414,0,off-target
591,0.009671719,0,target
592,0.021874422,0,off-target
592,0.01016264,0,target
593,0.01909818,0,off-target
593,0.011021156,0,target
594,0.01833536,0,off-target
594,0.010725735,0,target
595,0.016845874,0,off-target
595,0.010401211,0,target
596,0.015600719,0,off-target
596,0.010627234,0,target
597,0.014866258,0,off-target
597,0.010879875,0,target
598,0.012148969,0,off-target
598,0.010774664,0,target
599,0.011772719,0,off-target
599,0.010094172,0,target
600,0.014772836,0,off-target
600,0.010070195,0,target
601,0.014121562,0,off-target
601,0.009117203,0,target
602,0.014348508,0,off-target
602,0.009222899,0,target
603,0.013293203,0,off-target
603,0.010851813,0,target
604,0.011723601,0,off-target
604,0.010997805,0,target
605,0.013370765,0,off-target
605,0.010025148,0,target
606,0.012900679,0,off-target
606,0.0089464765,0,target
607,0.014464273,0,off-target
607,0.008455672,0,target
608,0.011082578,0,off-target
608,0.008538664,0,target
609,0.0112459455,0,off-target
609,0.00819618,0,target
610,0.012170438,0,off-target
610,0.008477907,0,target
611,0.012532344,0,off-target
611,0.010462141,0,target
612,0.014816157,0,off-target
612,0.011021125,0,target
613,0.014809351,0,off-target
613,0.012109258,0,target
614,0.016120734,0,off-target
614,0.012435273,0,target
615,0.015003,0,off-target
615,0.012111352,0,target
616,0.016203547,0,off-target
616,0.014486352,0,target
617,0.015793703,0,off-target
617,0.013665172,0,target
618,0.016877633,0,off-target
618,0.014239914,0,target
619,0.015342289,0,off-target
619,0.014141696,0,target
620,0.016248493,0,off-target
620,0.013271524,0,target
621,0.017662758,0,off-target
621,0.012822852,0,target
622,0.01816314,0,off-target
622,0.01358525,0,target
623,0.014392672,0,off-target
623,0.015401766,0,target
624,0.01270732,0,off-target
624,0.017741734,0,target
625,0.012638938,0,off-target
625,0.01659586,0,target
626,0.011084719,0,off-target
626,0.018142102,0,target
627,0.012167132,0,off-target
627,0.019674554,0,target
628,0.011645617,0,off-target
628,0.01697822,0,target
629,0.011613992,0,off-target
629,0.018524453,0,target
630,0.011582742,0,off-target
630,0.016707,0,target
631,0.011910844,0,off-target
631,0.01599125,0,target
632,0.012023773,0,off-target
632,0.014147882,0,target
633,0.013211516,0,off-target
633,0.0133028515,0,target
634,0.013954234,0,off-target
634,0.01419286,0,target
635,0.012398235,0,off-target
635,0.012556969,0,target
636,0.010700031,0,off-target
636,0.015481961,0,target
637,0.011906977,0,off-target
637,0.014363664,0,target
638,0.013413726,0,off-target
638,0.015294266,0,target
639,0.013767258,0,off-target
639,0.015080118,0,target
640,0.012806633,0,off-target
640,0.015806273,0,target
641,0.012037304,0,off-target
641,0.0153925,0,target
642,0.012647515,0,off-target
642,0.0147997895,0,target
643,0.011788852,0,off-target
643,0.015380914,0,target
644,0.012893758,0,off-target
644,0.015924688,0,target
645,0.011574828,0,off-target
645,0.01565139,0,target
646,0.011171961,0,off-target
646,0.015012336,0,target
647,0.009717055,0,off-target
647,0.016399289,0,target
648,0.008570031,0,off-target
648,0.016072797,0,target
649,0.0088734925,0,off-target
649,0.015056586,0,target
650,0.008616391,0,off-target
650,0.015745454,0,target
651,0.009533508,0,off-target
651,0.014917203,0,target
652,0.00903857,0,off-target
652,0.012532891,0,target
653,0.012203875,0,off-target
653,0.015289805,0,target
654,0.011619922,0,off-target
654,0.015262695,0,target
655,0.011144844,0,off-target
655,0.014819929,0,target
656,0.010804273,0,off-target
656,0.016159188,0,target
657,0.010098062,0,off-target
657,0.014618086,0,target
658,0.010873016,0,off-target
658,0.014625789,0,target
659,0.009992571,0,off-target
659,0.013212742,0,target
660,0.0095803905,0,off-target
660,0.012774781,0,target
661,0.009218367,0,off-target
661,0.0123356795,0,target
662,0.010163938,0,off-target
662,0.013184516,0,target
663,0.009131078,0,off-target
663,0.012836844,0,target
664,0.009647843,0,off-target
664,0.01372157,0,target
665,0.010248742,0,off-target
665,0.013390477,0,target
666,0.011270203,0,off-target
666,0.01239793,0,target
667,0.011837297,0,off-target
667,0.011576,0,target
668,0.011628133,0,off-target
668,0.011372867,0,target
669,0.011814078,0,off-target
669,0.011810438,0,target
670,0.012535148,0,off-target
670,0.012085523,0,target
671,0.012639539,0,off-target
671,0.010653109,0,target
672,0.013512195,0,off-target
672,0.011397054,0,target
673,0.014405492,0,off-target
673,0.009892352,0,target
674,0.0155080315,0,off-target
674,0.0093223285,0,target
675,0.014584547,0,off-target
675,0.008834719,0,target
676,0.014702461,0,off-target
676,0.0074304217,0,target
677,0.01647429,0,off-target
677,0.0077966014,0,target
678,0.015787976,0,off-target
678,0.008016446,0,target
679,0.01632725,0,off-target
679,0.006653625,0,target
680,0.013418383,0,off-target
680,0.006599172,0,target
681,0.012167367,0,off-target
681,0.0065844846,0,target
682,0.012587227,0,off-target
682,0.0065562734,0,target
683,0.011911484,0,off-target
683,0.0071828985,0,target
684,0.011366328,0,off-target
684,0.0071365703,0,target
685,0.011581062,0,off-target
685,0.0071939686,0,target
686,0.01002518,0,off-target
686,0.0065491954,0,target
687,0.008720524,0,off-target
687,0.0071688048,0,target
688,0.0088124685,0,off-target
688,0.0077957967,0,target
689,0.008097547,0,off-target
689,0.00850918,0,target
690,0.007815906,0,off-target
690,0.009425148,0,target
691,0.008364679,0,off-target
691,0.010386461,0,target
692,0.009330859,0,off-target
692,0.009869625,0,target
693,0.010526234,0,off-target
693,0.009657008,0,target
694,0.012305046,0,off-target
694,0.009608875,0,target
695,0.013628946,0,off-target
695,0.010466781,0,target
696,0.014819032,0,off-target
696,0.011192531,0,target
697,0.013446375,0,off-target
697,0.011333836,0,target
698,0.012351906,0,off-target
698,0.012779805,0,target
699,0.012721476,0,off-target
699,0.012709515,0,target
700,0.013279039,0,off-target
700,0.014118289,0,target
701,0.013486953,0,off-target
701,0.014318336,0,target
702,0.014334304,0,off-target
702,0.0137983905,0,target
703,0.014852485,0,off-target
703,0.015341094,0,target
704,0.01470214,0,off-target
704,0.015319242,0,target
705,0.018311406,0,off-target
705,0.015377953,0,target
706,0.017182492,0,off-target
706,0.014510961,0,target
707,0.019471757,0,off-target
707,0.013428343,0,target
708,0.018965023,0,off-target
708,0.011627125,0,target
709,0.01754678,0,off-target
709,0.011112954,0,target
710,0.016607188,0,off-target
710,0.010676258,0,target
711,0.017303383,0,off-target
711,0.010577086,0,target
712,0.017035976,0,off-target
712,0.009352359,0,target
713,0.017531719,0,off-target
713,0.00845764,0,target
714,0.01696835,0,off-target
714,0.008980882,0,target
715,0.01739575,0,off-target
715,0.007828375,0,target
716,0.015627773,0,off-target
716,0.00811507,0,target
717,0.014725649,0,off-target
717,0.0076992344,0,target
718,0.01400443,0,off-target
718,0.008282234,0,target
719,0.01380818,0,off-target
719,0.009319602,0,target
720,0.013523258,0,off-target
720,0.009984789,0,target
721,0.011628696,0,off-target
721,0.0106087895,0,target
722,0.011008344,0,off-target
722,0.01101207,0,target
723,0.01015875,0,off-target
723,0.01072525,0,target
724,0.011994352,0,off-target
724,0.010892734,0,target
725,0.011013937,0,off-target
725,0.010120094,0,target
726,0.011938844,0,off-target
726,0.009586,0,target
727,0.013189867,0,off-target
727,0.010600547,0,target
728,0.01277082,0,off-target
728,0.009520899,0,target
729,0.013712922,0,off-target
729,0.011905531,0,target
730,0.012750023,0,off-target
730,0.010729961,0,target
731,0.013363703,0,off-target
731,0.009681617,0,target
732,0.012878586,0,off-target
732,0.009154773,0,target
733,0.012274726,0,off-target
733,0.0095791565,0,target
734,0.0125913285,0,off-target
734,0.009757078,0,target
735,0.012820507,0,off-target
735,0.009437437,0,target
736,0.011940804,0,off-target
736,0.008711429,0,target
737,0.013434836,0,off-target
737,0.0091883205,0,target
738,0.01349218,0,off-target
738,0.008997899,0,target
739,0.013995844,0,off-target
739,0.010193305,0,target
740,0.0137595935,0,off-target
740,0.009526649,0,target
741,0.014771094,0,off-target
741,0.0074936408,0,target
742,0.01752646,0,off-target
742,0.0071395156,0,target
743,0.020457946,0,off-target
743,0.007888891,0,target
744,0.022087656,0,off-target
744,0.0066345,0,target
745,0.023020921,0,off-target
745,0.006018539,0,target
746,0.02181389,0,off-target
746,0.0060282657,0,target
747,0.02252093,0,off-target
747,0.006278992,0,target
748,0.022783734,0,off-target
748,0.0062561953,0,target
749,0.02512811,0,off-target
749,0.007006289,0,target
750,0.023634367,0,off-target
750,0.007166391,0,target
751,0.023789907,0,off-target
751,0.00780632,0,target
752,0.02266554,0,off-target
752,0.007686586,0,target
753,0.020684851,0,off-target
753,0.007659414,0,target
754,0.019473618,0,off-target
754,0.008147578,0,target
755,0.020287313,0,off-target
755,0.008057969,0,target
756,0.021446593,0,off-target
756,0.009170843,0,target
757,0.019484438,0,off-target
757,0.009837179,0,target
758,0.017736843,0,off-target
758,0.009997984,0,target
759,0.01750307,0,off-target
759,0.010631977,0,target
760,0.018894453,0,off-target
760,0.010254453,0,target
761,0.018754655,0,off-target
761,0.009989719,0,target
762,0.01871046,0,off-target
762,0.008684297,0,target
763,0.018050836,0,off-target
763,0.0091865705,0,target
764,0.016834687,0,off-target
764,0.009922774,0,target
765,0.017839085,0,off-target
765,0.009848421,0,target
766,0.018585937,0,off-target
766,0.009345571,0,target
767,0.017609054,0,off-target
767,0.008208086,0,target
768,0.017422352,0,off-target
768,0.009075141,0,target
769,0.017090984,0,off-target
769,0.009597445,0,target
770,0.018406829,0,off-target
770,0.010360211,0,target
771,0.018674226,0,off-target
771,0.008829172,0,target
772,0.018800491,0,off-target
772,0.00856314,0,target
773,0.018612117,0,off-target
773,0.008112875,0,target
774,0.016511243,0,off-target
774,0.007036641,0,target
775,0.018838797,0,off-target
775,0.007417375,0,target
776,0.017641399,0,off-target
776,0.007962414,0,target
777,0.017569516,0,off-target
777,0.0067705233,0,target
778,0.01741228,0,off-target
778,0.00707125,0,target
779,0.01698079,0,off-target
779,0.007948375,0,target
780,0.016794601,0,off-target
780,0.008002687,0,target
781,0.014563641,0,off-target
781,0.007656914,0,target
782,0.016103946,0,off-target
782,0.0072625,0,target
783,0.016035398,0,off-target
783,0.008577266,0,target
784,0.016042743,0,off-target
784,0.00849939,0,target
785,0.017568132,0,off-target
785,0.008902492,0,target
786,0.017080156,0,off-target
786,0.009014821,0,target
787,0.018620985,0,off-target
787,0.008125523,0,target
788,0.017824125,0,off-target
788,0.006660633,0,target
789,0.017513664,0,off-target
789,0.006527672,0,target
790,0.016009813,0,off-target
790,0.0059013045,0,target
791,0.015279101,0,off-target
791,0.00627943,0,target
792,0.015258219,0,off-target
792,0.0058335154,0,target
793,0.017369313,0,off-target
793,0.0058798515,0,target
794,0.017993009,0,off-target
794,0.006216,0,target
795,0.017893078,0,off-target
795,0.0070087733,0,target
796,0.019484937,0,off-target
796,0.0057277577,0,target
797,0.017255148,0,off-target
797,0.005315578,0,target
798,0.017372524,0,off-target
798,0.0056473673,0,target
799,0.016722227,0,off-target
799,0.006069734,0,target
800,0.016884696,0,off-target
800,0.006039125,0,target
801,0.017100718,0,off-target
801,0.0057123126,0,target
802,0.017166665,0,off-target
802,0.005384625,0,target
803,0.017708384,0,off-target
803,0.0056485157,0,target
804,0.017870134,0,off-target
804,0.0055133123,0,target
805,0.017375195,0,off-target
805,0.005110164,0,target
806,0.017890047,0,off-target
806,0.0055517736,0,target
807,0.016492015,0,off-target
807,0.0059064454,0,target
808,0.01624568,0,off-target
808,0.0055714375,0,target
809,0.017579585,0,off-target
809,0.0055702967,0,target
810,0.018392624,0,off-target
810,0.005911328,0,target
811,0.018386304,0,off-target
811,0.005445047,0,target
812,0.018459875,0,off-target
812,0.0056134765,0,target
813,0.017960774,0,off-target
813,0.0057097967,0,target
814,0.01701054,0,off-target
814,0.006135711,0,target
815,0.018087976,0,off-target
815,0.0059565627,0,target
816,0.018765828,0,off-target
816,0.0056536407,0,target
817,0.017498657,0,off-target
817,0.0065506953,0,target
818,0.017198524,0,off-target
818,0.007848367,0,target
819,0.017801156,0,off-target
819,0.007340047,0,target
820,0.016184844,0,off-target
820,0.008150312,0,target
821,0.016350774,0,off-target
821,0.0069532814,0,target
822,0.014983125,0,off-target
822,0.007516414,0,target
823,0.016780797,0,off-target
823,0.008146,0,target
824,0.016311437,0,off-target
824,0.008109679,0,target
825,0.017496461,0,off-target
825,0.0097813355,0,target
826,0.015247422,0,off-target
826,0.009476195,0,target
827,0.015687063,0,off-target
827,0.008609281,0,target
828,0.016990304,0,off-target
828,0.009434078,0,target
829,0.018017422,0,off-target
829,0.008732367,0,target
830,0.016713282,0,off-target
830,0.00789536,0,target
831,0.0178975,0,off-target
831,0.007714586,0,target
832,0.017449796,0,off-target
832,0.006957336,0,target
833,0.016647046,0,off-target
833,0.006712414,0,target
834,0.017252203,0,off-target
834,0.0070443517,0,target
835,0.014607305,0,off-target
835,0.007527523,0,target
836,0.015350953,0,off-target
836,0.0074723596,0,target
837,0.014680148,0,off-target
837,0.007170961,0,target
838,0.013793406,0,off-target
