t,ksd,seed,type
528,0.014809797,0,off-target
528,0.010284043,0,target
529,0.0077901874,0,off-target
529,0.008532031,0,target
530,0.01337425,0,off-target
530,0.015096551,0,target
531,0.009160672,0,off-target
531,0.0058249766,0,target
532,0.010082,0,off-target
532,0.013535102,0,target
533,0.010993531,0,off-target
533,0.01045016,0,target
534,0.0047409064,0,off-target
534,0.020383844,0,target
535,0.006223844,0,off-target
535,0.008143227,0,target
536,0.004859953,0,off-target
536,0.01079098,0,target
537,0.016126094,0,off-target
537,0.010754476,0,target
538,0.011379265,0,off-target
538,0.013064496,0,target
539,0.012172843,0,off-target
539,0.013835493,0,target
540,0.016493548,0,off-target
540,0.0059352773,0,target
541,0.008004578,0,off-target
541,0.003063082,0,target
542,0.010478703,0,off-target
542,0.0072341915,0,target
543,0.0049257814,0,off-target
543,0.007585289,0,target
544,0.010676531,0,off-target
544,0.0034629023,0,target
545,0.0093321875,0,off-target
545,0.008755015,0,target
546,0.008961562,0,off-target
546,0.0078124725,0,target
547,0.0059124376,0,off-target
547,0.01658516,0,target
548,0.012004703,0,off-target
548,0.008902442,0,target
549,0.011280406,0,off-target
549,0.008809461,0,target
550,0.014482609,0,off-target
550,0.014614969,0,target
551,0.006911125,0,off-target
551,0.006950613,0,target
552,0.008983672,0,off-target
552,0.004466789,0,target
553,0.008752922,0,off-target
553,0.0089078555,0,target
554,0.008296062,0,off-target
554,0.009549328,0,target
555,0.006197078,0,off-target
555,0.0071706367,0,target
556,0.0072362344,0,off-target
556,0.008594058,0,target
557,0.007662078,0,off-target
557,0.008924609,0,target
558,0.02058703,0,off-target
558,0.0026838165,0,target
559,0.008976688,0,off-target
559,0.007278047,0,target
560,0.010753469,0,off-target
560,0.008440594,0,target
561,0.007406422,0,off-target
561,0.0089637535,0,target
562,0.011368078,0,off-target
562,0.009375761,0,target
563,0.008112563,0,off-target
563,0.012835129,0,target
564,0.01075639,0,off-target
564,0.015998712,0,target
565,0.013865062,0,off-target
565,0.021442516,0,target
566,0.0091250315,0,off-target
566,0.008628457,0,target
567,0.013442688,0,off-target
567,0.008242641,0,target
568,0.008933328,0,off-target
568,0.015187867,0,target
569,0.0055264533,0,off-target
569,0.009081524,0,target
570,0.0050370623,0,off-target
570,0.010641703,0,target
571,0.008514828,0,off-target
571,0.0043486916,0,target
572,0.01258886,0,off-target
572,0.008854938,0,target
573,0.0110906875,0,off-target
573,0.009019063,0,target
574,0.0057417187,0,off-target
574,0.0114088785,0,target
575,0.0049359845,0,off-target
575,0.017319074,0,target
576,0.009343469,0,off-target
576,0.018579148,0,target
577,0.012875484,0,off-target
577,0.012233321,0,target
578,0.006908922,0,off-target
578,0.013683039,0,target
579,0.008563562,0,off-target
579,0.0059853476,0,target
580,0.0068494533,0,off-target
580,0.008449203,0,target
581,0.012713219,0,off-target
581,0.009649132,0,target
582,0.007657484,0,off-target
582,0.012168051,0,target
583,0.006952672,0,off-target
583,0.01338075,0,target
584,0.012866719,0,off-target
584,0.011913746,0,target
585,0.009357844,0,off-target
585,0.009598719,0,target
586,0.010337781,0,off-target
586,0.00904173,0,target
587,0.0061117345,0,off-target
587,0.0060893907,0,target
588,0.010399422,0,off-target
588,0.006735453,0,target
589,0.007430953,0,off-target
589,0.012829657,0,target
590,0.010489641,0,off-target
590,0.013020914,0,target
591,0.004416625,0,off-target
591,0.0067311563,0,target
592,0.016831078,0,off-target
592,0.00475309,0,target
593,0.011857109,0,off-target
593,0.013497683,0,target
594,0.009564969,0,off-target
594,0.0106572965,0,target
595,0.0066390154,0,off-target
595,0.02214877,0,target
596,0.015445656,0,off-target
596,0.007231695,0,target
597,0.010605468,0,off-target
597,0.004959699,0,target
598,0.0062422813,0,off-target
598,0.005409113,0,target
599,0.012694797,0,off-target
599,0.0058487304,0,target
600,0.008545187,0,off-target
600,0.011321555,0,target
601,0.012915953,0,off-target
601,0.014862235,0,target
602,0.023754515,0,off-target
602,0.006910195,0,target
603,0.009800235,0,off-target
603,0.003418336,0,target
604,0.010285328,0,off-target
604,0.009923254,0,target
605,0.00980775,0,off-target
605,0.009228449,0,target
606,0.0126223285,0,off-target
606,0.009839211,0,target
607,0.0070983125,0,off-target
607,0.009243351,0,target
608,0.007485297,0,off-target
608,0.014520231,0,target
609,0.005863844,0,off-target
609,0.013715445,0,target
610,0.017778063,0,off-target
610,0.008226617,0,target
611,0.026280953,0,off-target
611,0.005657801,0,target
612,0.018218141,0,off-target
612,0.010433172,0,target
613,0.012296218,0,off-target
613,0.011595113,0,target
614,0.015922952,0,off-target
614,0.009721309,0,target
615,0.005111203,0,off-target
615,0.005677332,0,target
616,0.0070188907,0,off-target
616,0.008506914,0,target
617,0.012268515,0,off-target
617,0.015751097,0,target
618,0.012157859,0,off-target
618,0.0073841717,0,target
619,0.009019453,0,off-target
619,0.0109255,0,target
620,0.0058285627,0,off-target
620,0.010276109,0,target
621,0.0072138435,0,off-target
621,0.006902047,0,target
622,0.009149922,0,off-target
622,0.010606848,0,target
623,0.004195469,0,off-target
623,0.006999387,0,target
624,0.009490828,0,off-target
624,0.0071447263,0,target
625,0.011006282,0,off-target
625,0.004673793,0,target
626,0.00994625,0,off-target
626,0.005787406,0,target
627,0.011820578,0,off-target
627,0.007859371,0,target
628,0.017786,0,off-target
628,0.010789364,0,target
629,0.0074594063,0,off-target
629,0.0057013826,0,target
630,0.011676578,0,off-target
630,0.0082448,0,target
631,0.011356735,0,off-target
631,0.014368555,0,target
632,0.004474797,0,off-target
632,0.004782211,0,target
633,0.008945985,0,off-target
633,0.008387613,0,target
634,0.012666203,0,off-target
634,0.012370422,0,target
635,0.009929328,0,off-target
635,0.012117,0,target
636,0.013899312,0,off-target
636,0.007652867,0,target
637,0.010583234,0,off-target
637,0.012510055,0,target
638,0.0070008123,0,off-target
638,0.01686505,0,target
639,0.0045165624,0,off-target
639,0.013117476,0,target
640,0.007490797,0,off-target
640,0.006861871,0,target
641,0.014129859,0,off-target
641,0.0062966524,0,target
642,0.016642546,0,off-target
642,0.00676207,0,target
643,0.020718265,0,off-target
643,0.0077076326,0,target
644,0.01330811,0,off-target
644,0.008777461,0,target
645,0.008747266,0,off-target
645,0.014108797,0,target
646,0.010178156,0,off-target
646,0.0069518127,0,target
647,0.008017516,0,off-target
647,0.0053841053,0,target
648,0.019038938,0,off-target
648,0.005909551,0,target
649,0.01187161,0,off-target
649,0.013212429,0,target
650,0.009413187,0,off-target
650,0.009715011,0,target
651,0.013905235,0,off-target
651,0.009412032,0,target
652,0.0100622345,0,off-target
652,0.0075690155,0,target
653,0.007937484,0,off-target
653,0.014009144,0,target
654,0.0066336095,0,off-target
654,0.012598277,0,target
655,0.0056256717,0,off-target
655,0.020837191,0,target
656,0.012872515,0,off-target
656,0.010021782,0,target
657,0.01305214,0,off-target
657,0.01108259,0,target
658,0.013967625,0,off-target
658,0.009591043,0,target
659,0.013356375,0,off-target
659,0.0056867264,0,target
660,0.0180215,0,off-target
660,0.02111032,0,target
661,0.015366469,0,off-target
661,0.0046563204,0,target
662,0.017035859,0,off-target
662,0.014477519,0,target
663,0.007178172,0,off-target
663,0.007713863,0,target
664,0.017680265,0,off-target
664,0.00878795,0,target
665,0.011022594,0,off-target
665,0.0091666095,0,target
666,0.01024075,0,off-target
666,0.0122588985,0,target
667,0.012104875,0,off-target
667,0.009094644,0,target
668,0.025752218,0,off-target
668,0.013367922,0,target
669,0.007641969,0,off-target
669,0.007784789,0,target
670,0.0072719688,0,off-target
670,0.009465516,0,target
671,0.007880891,0,off-target
671,0.00949959,0,target
672,0.0075418125,0,off-target
672,0.0061683906,0,target
673,0.011924453,0,off-target
673,0.011940422,0,target
674,0.0112260785,0,off-target
674,0.0056010936,0,target
675,0.015138437,0,off-target
675,0.01807291,0,target
676,0.012364593,0,off-target
676,0.010726367,0,target
677,0.010600281,0,off-target
677,0.0091806445,0,target
678,0.02480228,0,off-target
678,0.0048976876,0,target
679,0.031456172,0,off-target
679,0.011917722,0,target
680,0.006279875,0,off-target
680,0.0090485895,0,target
681,0.0077242814,0,off-target
681,0.013478793,0,target
682,0.005271469,0,off-target
682,0.015492613,0,target
683,0.00943639,0,off-target
683,0.025314575,0,target
684,0.008954406,0,off-target
684,0.01296507,0,target
685,0.010662703,0,off-target
685,0.012034074,0,target
686,0.012580656,0,off-target
686,0.008536441,0,target
687,0.010104453,0,off-target
687,0.007278008,0,target
688,0.013959203,0,off-target
688,0.0069698086,0,target
689,0.014539688,0,off-target
689,0.010094117,0,target
690,0.013780719,0,off-target
690,0.0119316485,0,target
691,0.010712437,0,off-target
691,0.015182742,0,target
692,0.011662938,0,off-target
692,0.01053334,0,target
693,0.007730328,0,off-target
693,0.00833432,0,target
694,0.009058125,0,off-target
694,0.012694195,0,target
695,0.008758157,0,off-target
695,0.016339226,0,target
696,0.008554156,0,off-target
696,0.024623126,0,target
697,0.011628047,0,off-target
697,0.005764797,0,target
698,0.012162375,0,off-target
698,0.0109025035,0,target
699,0.006090453,0,off-target
699,0.014291629,0,target
700,0.014330516,0,off-target
700,0.008730668,0,target
701,0.015533812,0,off-target
701,0.006159551,0,target
702,0.012883438,0,off-target
702,0.009124028,0,target
703,0.018300219,0,off-target
703,0.013160293,0,target
704,0.0036965937,0,off-target
704,0.015760489,0,target
705,0.023086876,0,off-target
705,0.01241116,0,target
706,0.010121016,0,off-target
706,0.007770668,0,target
707,0.008604656,0,off-target
707,0.002775258,0,target
708,0.009205218,0,off-target
708,0.0063867304,0,target
709,0.015478593,0,off-target
709,0.014937718,0,target
710,0.012129063,0,off-target
710,0.009697695,0,target
711,0.007258922,0,off-target
711,0.006121957,0,target
712,0.0051201875,0,off-target
712,0.005655961,0,target
713,0.008933875,0,off-target
713,0.014644519,0,target
714,0.008519,0,off-target
714,0.009909214,0,target
715,0.0070732813,0,off-target
715,0.008270598,0,target
716,0.014535094,0,off-target
716,0.010621328,0,target
717,0.008911343,0,off-target
717,0.008935551,0,target
718,0.004653531,0,off-target
718,0.0114205275,0,target
719,0.0050009377,0,off-target
719,0.012434586,0,target
720,0.015393719,0,off-target
720,0.011117141,0,target
721,0.009060453,0,off-target
721,0.012051242,0,target
722,0.019638484,0,off-target
722,0.0074695195,0,target
723,0.02128847,0,off-target
723,0.0057089143,0,target
724,0.010953156,0,off-target
724,0.010599664,0,target
725,0.0061178906,0,off-target
725,0.00907657,0,target
726,0.010774453,0,off-target
726,0.0046799025,0,target
727,0.0146355,0,off-target
727,0.0065656016,0,target
728,0.022316173,0,off-target
728,0.015087078,0,target
729,0.03102647,0,off-target
729,0.012200168,0,target
730,0.009642031,0,off-target
730,0.009081473,0,target
731,0.006003672,0,off-target
731,0.006217246,0,target
732,0.0064594373,0,off-target
732,0.009185098,0,target
733,0.011098125,0,off-target
733,0.018921992,0,target
734,0.014800406,0,off-target
734,0.008996852,0,target
735,0.015208875,0,off-target
735,0.009425403,0,target
736,0.012498578,0,off-target
736,0.006678539,0,target
737,0.010137641,0,off-target
737,0.006873566,0,target
738,0.015516281,0,off-target
738,0.0076441993,0,target
739,0.015911968,0,off-target
739,0.006277254,0,target
740,0.0057210624,0,off-target
740,0.007503164,0,target
741,0.009498625,0,off-target
741,0.0019844454,0,target
742,0.014860344,0,off-target
742,0.0057244063,0,target
743,0.013869343,0,off-target
743,0.016068062,0,target
744,0.01049725,0,off-target
744,0.0055878554,0,target
745,0.014925563,0,off-target
745,0.008105109,0,target
746,0.010714203,0,off-target
746,0.008320426,0,target
747,0.020721266,0,off-target
747,0.008967258,0,target
748,0.017133094,0,off-target
748,0.0055677854,0,target
749,0.009581063,0,off-target
749,0.0072271447,0,target
750,0.010114187,0,off-target
750,0.015230371,0,target
751,0.008932844,0,off-target
751,0.015455098,0,target
752,0.010389093,0,off-target
752,0.00620359,0,target
753,0.008730032,0,off-target
753,0.018516406,0,target
754,0.011192391,0,off-target
754,0.0078843245,0,target
755,0.011059703,0,off-target
755,0.008878992,0,target
756,0.028967781,0,off-target
756,0.0069861994,0,target
757,0.027632313,0,off-target
757,0.010745504,0,target
758,0.011433359,0,off-target
758,0.008124348,0,target
759,0.008742781,0,off-target
759,0.0071065975,0,target
760,0.018573796,0,off-target
760,0.008896309,0,target
761,0.008824828,0,off-target
761,0.00532818,0,target
762,0.008892281,0,off-target
762,0.007182465,0,target
763,0.011782016,0,off-target
763,0.010329477,0,target
764,0.008013687,0,off-target
764,0.0072903046,0,target
765,0.013227032,0,off-target
765,0.005770961,0,target
766,0.010602875,0,off-target
766,0.012240203,0,target
767,0.006831172,0,off-target
767,0.008065176,0,target
768,0.018389437,0,off-target
768,0.0076041096,0,target
769,0.011746391,0,off-target
769,0.008606039,0,target
770,0.008440641,0,off-target
770,0.017194208,0,target
771,0.007840531,0,off-target
771,0.0060195546,0,target
772,0.008991937,0,off-target
772,0.011070488,0,target
773,0.010213062,0,off-target
773,0.004618707,0,target
774,0.005691922,0,off-target
774,0.00664291,0,target
775,0.013296562,0,off-target
775,0.007231598,0,target
776,0.010630907,0,off-target
776,0.0078075626,0,target
777,0.013103078,0,off-target
777,0.008723836,0,target
778,0.012808406,0,off-target
778,0.010668593,0,target
779,0.008240734,0,off-target
779,0.0071269064,0,target
780,0.012528078,0,off-target
780,0.012909203,0,target
781,0.018584734,0,off-target
781,0.016511481,0,target
782,0.008911343,0,off-target
782,0.0068189064,0,target
783,0.008867344,0,off-target
783,0.025874922,0,target
784,0.0069851405,0,off-target
784,0.012128211,0,target
785,0.008310078,0,off-target
785,0.0082208635,0,target
786,0.011953,0,off-target
786,0.011176969,0,target
787,0.009495,0,off-target
787,0.0077773905,0,target
788,0.011399719,0,off-target
788,0.0128155155,0,target
789,0.0071355,0,off-target
789,0.011436031,0,target
790,0.0071540624,0,off-target
790,0.015271843,0,target
791,0.0077459374,0,off-target
791,0.015985379,0,target
792,0.017469577,0,off-target
792,0.012135922,0,target
793,0.015249156,0,off-target
793,0.006311953,0,target
794,0.009682922,0,off-target
794,0.0074624727,0,target
795,0.010761609,0,off-target
795,0.009992719,0,target
796,0.0075280154,0,off-target
796,0.012952429,0,target
797,0.008838062,0,off-target
797,0.008928027,0,target
798,0.006804844,0,off-target
798,0.005432281,0,target
799,0.010728953,0,off-target
799,0.0074204844,0,target
800,0.005935625,0,off-target
800,0.008518008,0,target
801,0.010694781,0,off-target
801,0.004041336,0,target
802,0.0081694685,0,off-target
802,0.007576453,0,target
803,0.015971422,0,off-target
803,0.002637414,0,target
804,0.011155219,0,off-target
804,0.0059523396,0,target
805,0.016597219,0,off-target
805,0.008617738,0,target
806,0.018682484,0,off-target
806,0.008121582,0,target
807,0.013188094,0,off-target
807,0.0072784415,0,target
808,0.013361328,0,off-target
808,0.007353918,0,target
809,0.0098346565,0,off-target
809,0.0073674726,0,target
810,0.0067903595,0,off-target
810,0.008087313,0,target
811,0.012304063,0,off-target
811,0.0053762225,0,target
812,0.017832719,0,off-target
812,0.009940492,0,target
813,0.023522422,0,off-target
813,0.00867675,0,target
814,0.011800063,0,off-target
814,0.011144508,0,target
815,0.0060085,0,off-target
815,0.00869725,0,target
816,0.009484703,0,off-target
816,0.0041713244,0,target
817,0.008175562,0,off-target
817,0.00856266,0,target
818,0.01662772,0,off-target
818,0.010761187,0,target
819,0.009756906,0,off-target
819,0.016117383,0,target
820,0.01636836,0,off-target
820,0.008426403,0,target
821,0.018293312,0,off-target
821,0.009597637,0,target
822,0.0071524843,0,off-target
822,0.00809616,0,target
823,0.023488656,0,off-target
823,0.005916824,0,target
824,0.013191188,0,off-target
824,0.014382566,0,target
825,0.0058115623,0,off-target
825,0.009388117,0,target
826,0.013521329,0,off-target
826,0.01671914,0,target
827,0.010657218,0,off-target
827,0.016491586,0,target
828,0.009143156,0,off-target
828,0.013297203,0,target
829,0.0041660783,0,off-target
829,0.0078039924,0,target
830,0.0074352967,0,off-target
830,0.010976137,0,target
831,0.0061147655,0,off-target
831,0.010216695,0,target
832,0.011878797,0,off-target
832,0.01040684,0,target
833,0.02410286,0,off-target
833,0.005430469,0,target
834,0.013065328,0,off-target
834,0.0058964766,0,target
